date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2022-06-15,Round 1,WS,TAI Tzu Ying (2) Rank 2 Elo 2516 (+2),21-14 / 21-14,YEO Jia Min Rank 18 Elo 1965 (-2),30,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-15,Round 1,MS,ZHAO Jun Peng Rank 35 Elo 2042 (+25),21-11 / 21-11,Mark CALJOUW Rank 27 Elo 2029 (-25),30,https://badmintonranks.com/tournament?id=12514,4,Indonesia Open 2022
2022-06-15,Round 1,XD,KO Sung .. / EOM Hye .. Rank 17 Elo 1994 (+17),21-14 / 19-21 / 21-16,Kyohei Y.. / Naru SHI.. Rank 31 Elo 1855 (-19),70,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,Yuki FUK.. / Sayaka H.. (4) Rank 4 Elo 2079 (+13),21-14 / 21-15,Benyapa .. / Nuntakarn.. Rank 28 Elo 1882 (-14),37,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WS,Ratchanok INTANON (8) Rank 8 Elo 2317 (+21),21-17 / 21-17,Pornpawee CHOCHUW.. Rank 10 Elo 2260 (-21),35,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MS,Rasmus GEMKE Rank 13 Elo 2072 (+40),21-19 / 19-21 / 21-14,Kento MOMOTA (2) Rank 2 Elo 2282 (-39),82,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WS,Iris WANG Rank 31 Elo 1945 (+21),21-9 / 21-15,Yvonne LI Rank 25 Elo 1860 (-23),35,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MD,Muhamm.. / Bagas MA.. Rank 20 Elo 1969 (+15),21-16 / 21-16,Alexande.. / Adam HA.. Rank 31 Elo 1806 (-18),39,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MS,PRANNOY H. S. Rank 23 Elo 2126 (+35),21-10 / 21-9,Lakshya SEN (8) Rank 10 Elo 2249 (-34),34,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,XD,Mathias .. / Alexandra .. Rank 15 Elo 1871 (+37),21-15 / 21-16,TAN Kian.. / LAI Pei Ji.. (8) Rank 9 Elo 1972 (-35),46,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,LEE So H.. / SHIN Se.. (2) Rank 2 Elo 2142 (+6),21-16 / 22-20,Febby Va.. / Ribka SU.. Rank 81 Elo 1786 (-7),47,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,Pearly TA.. / THINAAH .. Rank 10 Elo 1978 (+12),21-12 / 21-16,Anna Chi.. / TEOH Mei.. Rank 44 Elo 1762 (-15),33,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MS,Jonatan CHRISTIE (7) Rank 8 Elo 2230 (+7),22-20 / 21-8,Kantaphon WANGCHA.. Rank 22 Elo 1917 (-8),42,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,JEONG .. / KIM Hye J.. Rank 17 Elo 2038 (+4),21-9 / 21-8,Haritha M.. / Ashna ROY Rank 111 Elo 1596 (-8),25,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,Febriana .. / Amallia C.. Rank 84 Elo 1695 (+38),21-19 / 17-21 / 21-15,Margot L.. / Anne TRAN Rank 55 Elo 1672 (-41),80,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,Apriyani .. / Siti Fadia .. Rank 40 Elo 1986 (+42),21-7 / 17-21 / 21-17,Mayu MA.. / Wakana .. (5) Rank 5 Elo 2203 (-39),68,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MD,Ruben JI.. / Ties VAN .. Rank 44 Elo 1801 (+24),18-21 / 21-17 / 21-15,Christo P.. / Toma Juni.. Rank 28 Elo 1704 (-29),59,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MS,NG Ka Long Angus Rank 12 Elo 2089 (+32),21-17 / 11-21 / 21-16,Shesar Hiren RHUSTAV.. Rank 24 Elo 2168 (-31),60,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MD,Fajar ALF.. / Muhamm.. (6) Rank 6 Elo 2175 (+17),21-19 / 21-14,GOH Sze.. / Nur IZZUD.. Rank 12 Elo 2053 (-17),39,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,WD,ZHANG .. / ZHENG Yu Rank 38 Elo 1975 (+8),21-9 / 21-10,Ashwini B.. / Shikha GA.. Rank 60 Elo 1684 (-13),28,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,XD,CHAN Pe.. / CHEAH Y.. Rank Elo 1711 (+55),21-15 / 21-16,Marcus E.. / Lauren S.. Rank 11 Elo 1866 (-42),40,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MS,CHOU Tien Chen (4) Rank 4 Elo 2299 (+24),22-20 / 19-21 / 21-12,Kunlavut VITIDSARN Rank 18 Elo 2281 (-24),74,https://badmintonranks.com/tournament?id=12514,5,Indonesia Open 2022
2022-06-15,Round 1,MD,M.R.ARJ.. / DHRUV K.. Rank 40 Elo 1693 (+58),27-25 / 18-21 / 21-19,Keiichiro .. / Yoshinori .. Rank 30 Elo 1839 (-42),83,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,MD,Pramudy.. / Yeremia E.. Rank 16 Elo 2040 (+8),21-19 / 21-15,Ben LANE / Sean VEN.. Rank 19 Elo 1743 (-11),37,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,MD,LIU Yu C.. / OU Xuan .. Rank 75 Elo 1913 (+37),21-17 / 24-22,Hendra S.. / Mohamm.. (2) Rank 3 Elo 2028 (-34),43,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,XD,CHEN Ta.. / Valeree SI.. Rank Elo 1711 (+40),21-17 / 21-14,CHOON.. / PECK Yen.. Rank Elo 1715 (-39),36,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,MS,LEE Cheuk Yiu Rank 17 Elo 2039 (+27),21-19 / 21-18,LIEW Daren Rank 28 Elo 2043 (-26),45,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,WD,Gabriela .. / Stefani S.. (8) Rank 9 Elo 2051 (+0),W.O.,Rin IWAN.. / Kie NAKA.. Rank 19 Elo 1934 (-0),0,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,WS,CHEN Yu Fei (4) Rank 4 Elo 2502 (+4),21-10 / 21-17,KIM Ga Eun Rank 19 Elo 2083 (-4),39,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,WS,Nozomi OKUHARA (6) Rank 6 Elo 2330 (+2),21-14 / 21-18,PAI Yu Po Rank 41 Elo 1826 (-3),40,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,XD,Praveen .. / Melati Da.. (5) Rank 5 Elo 1995 (+13),21-6 / 21-18,Adam HA.. / Julie MAC.. Rank 41 Elo 1808 (-16),30,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,XD,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2242 (+4),13-21 / 21-19 / 26-24,HEE Yon.. / TAN Wei .. Rank 39 Elo 1836 (-6),73,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,MD,Aaron CH.. / SOH Wo.. (5) Rank 7 Elo 2081 (+8),21-18 / 11-21 / 21-11,KIM Gi Ju.. / KIM Sa R.. Rank 113 Elo 1792 (-11),48,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,XD,ZHENG .. / HUANG .. (2) Rank 2 Elo 2342 (+1),21-17 / 21-19,GUO Xin .. / ZHANG S.. Rank 42 Elo 1673 (-2),36,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,WS,Lalinrat CHAIWAN Rank 21 Elo 2067 (+23),21-17 / 10-21 / 21-12,Gregoria Mariska TUNJ.. Rank 30 Elo 2027 (-23),52,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,WS,ZHANG Yi Man Rank 32 Elo 2023 (+5),13-6 Ret.,Supanida KATETHONG Rank 26 Elo 1996 (-5),10,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-15,Round 1,XD,Supak JO.. / Supissara .. Rank 22 Elo 1941 (+11),21-17 / 13-21 / 21-15,KIM Won .. / JEONG N.. Rank 119 Elo 1705 (-17),53,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-14,Round 1,MD,KANG Mi.. / SEO Seun.. Rank 56 Elo 2006 (+10),21-13 / 21-11,Sabar Ka.. / Moh Reza.. Rank 77 Elo 1771 (-14),35,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-14,Round 1,WD,Vivian H.. / LIM Chiew.. Rank 35 Elo 1757 (+20),21-10 / 21-5,Jaqueline.. / Samia LIM.. Rank 58 Elo 1603 (-32),26,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-14,Round 1,MD,ONG Yew.. / TEO Ee Yi Rank 10 Elo 1973 (+14),21-14 / 21-14,Jeppe BA.. / Lasse MØ.. Rank 32 Elo 1794 (-17),36,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-14,Round 1,MD,Akira KO.. / Taichi SAI.. Rank 22 Elo 1950 (+31),21-18 / 22-20,Mark LA.. / Marvin SE.. Rank 13 Elo 2000 (-31),47,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-14,Round 1,MS,Sameer VERMA Rank 30 Elo 2026 (+13),21-19 / 21-15,Thomas ROUXEL Rank 43 Elo 1829 (-15),45,https://badmintonranks.com/tournament?id=12514,6,Indonesia Open 2022
2022-06-14,Round 1,MD,Takuro H.. / Yugo KO.. (3) Rank 2 Elo 2164 (+2),21-8 / 21-11,ATTRI M.. / REDDY B... Rank 45 Elo 1562 (-4),26,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MD,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2263 (+2),21-19 / 21-16,Wahyu N.. / Ade Yusuf.. Rank 36 Elo 1716 (-4),39,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 3 Elo 2324 (+3),27-25 / 21-23 / 21-15,Robin TA.. / Selena PI.. Rank 21 Elo 1859 (-4),65,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WS,AN Se Young (3) Rank 3 Elo 2423 (+4),21-13 / 21-10,Neslihan ARIN Rank 27 Elo 2001 (-4),31,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MS,Viktor AXELSEN (1) Rank 1 Elo 2618 (+3),21-8 / 21-4,Kanta TSUNEYAMA Rank 14 Elo 2139 (-3),32,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MD,Leo Rolly.. / Daniel MA.. Rank 23 Elo 1955 (+9),21-16 / 21-17,Fabien D.. / William VI.. Rank 35 Elo 1669 (-14),40,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WD,DU Yue / LI Wen Me.. Rank 45 Elo 1938 (+7),21-10 / 21-14,LOW Yee.. / Valeree SI.. Rank 73 Elo 1601 (-14),38,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WD,Ashwini P.. / REDDY Si.. Rank 23 Elo 1653 (+40),21-15 / 21-8,Srivedya .. / Ishika JAI.. Rank 107 Elo 1605 (-47),27,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,XD,HOO Pan.. / TOH Ee W.. Rank Elo 1726 (+61),21-14 / 21-19,Yuki KAN.. / Misaki MA.. Rank 16 Elo 1967 (-43),31,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,XD,SOONG .. / GOH Liu .. Rank Elo 1637 (+55),21-13 / 22-20,Hafiz FAI.. / Serena K.. Rank Elo 1682 (-48),39,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WS,Kirsty GILMOUR Rank 17 Elo 2109 (+13),17-21 / 21-16 / 21-19,Line CHRISTOPHERSEN Rank 22 Elo 1924 (-14),59,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MD,CHOI Sol.. / KIM Won .. Rank 83 Elo 1764 (+28),21-18 / 21-19,Christoph.. / Matthew .. Rank 51 Elo 1692 (-33),44,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MS,LU Guang Zu Rank 25 Elo 2141 (+25),21-18 / 21-13,Kenta NISHIMOTO Rank 20 Elo 2143 (-25),57,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MD,Kim AST.. / Anders S.. (8) Rank 9 Elo 2041 (+15),21-15 / 21-16,LU Ching.. / YANG Po .. Rank 24 Elo 1880 (-17),46,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WS,WANG Zhi Yi Rank 14 Elo 2157 (+17),21-5 / 21-12,Michelle LI Rank 12 Elo 2035 (-18),31,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,XD,Thom GI.. / Delphine .. Rank 10 Elo 2056 (+7),21-13 / 21-8,Fabricio .. / Jaqueline .. Rank 61 Elo 1710 (-10),29,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WD,Jongkolp.. / Rawinda .. (7) Rank 8 Elo 1915 (+28),21-18 / 16-21 / 21-12,Rachel H.. / Kristen TS.. Rank 20 Elo 1919 (-28),73,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WS,Carolina MARIN (5) Rank 5 Elo 2433 (+1),21-17 / 21-17,Julie Dawall JAKOBSEN Rank 39 Elo 1807 (-1),49,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,MS,Anthony Sinisuka GIN.. (5) Rank 6 Elo 2232 (+8),21-17 / 22-20,Tommy SUGIARTO Rank 33 Elo 1947 (-9),47,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2306 (+4),21-14 / 20-22 / 23-21,BAEK Ha.. / LEE Yu Lim Rank 42 Elo 1882 (-5),90,https://badmintonranks.com/tournament?id=12514,7,Indonesia Open 2022
2022-06-14,Round 1,XD,SEO Seu.. / CHAE Yu.. (6) Rank 6 Elo 2053 (+16),21-19 / 21-11,Rinov RI.. / Pitha Hani.. Rank 19 Elo 1915 (-17),37,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,MS,LEE Zii Jia (6) Rank 5 Elo 2428 (+3),21-15 / 21-14,Sitthikom THAMMASIN Rank 32 Elo 1949 (-3),41,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WS,Sayaka TAKAHASHI Rank 13 Elo 2201 (+15),21-16 / 21-14,ZHANG Beiwen Rank 16 Elo 2042 (-15),32,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,XD,GOH Soo.. / LAI Shevo.. Rank 14 Elo 1870 (+55),21-18 / 7-21 / 22-20,Dechapol.. / Sapsiree .. (1) Rank 1 Elo 2360 (-48),69,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,XD,Mark LA.. / Isabel LO.. Rank 12 Elo 2025 (+11),21-13 / 16-21 / 21-17,Rehan N.. / Lisa Ayu K.. Rank 46 Elo 1792 (-14),60,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WS,Busanan ONGBAMRUN.. Rank 11 Elo 2176 (+12),21-15 / 12-21 / 22-20,HAN Yue Rank 23 Elo 1981 (-13),60,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,MS,LOH Kean Yew Rank 9 Elo 2290 (+10),21-12 / 23-21,HEO Kwang Hee Rank 31 Elo 2032 (-10),42,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WD,Debora JI.. / Cheryl SEI.. Rank 41 Elo 1787 (+9),21-16 / 21-10,Mariia ST.. / Yelyzaveta.. Rank 68 Elo 1473 (-23),37,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,MS,Toma Junior POPOV Rank 26 Elo 2039 (+17),21-15 / 21-15,Nhat NGUYEN Rank 39 Elo 1913 (-18),57,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2457 (+5),21-15 / 21-18,Mia BLICHFELDT Rank 15 Elo 2067 (-5),41,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WD,Nami MA.. / Chiharu .. (6) Rank 7 Elo 2260 (+1),21-14 / 24-22,Julie FIN.. / Mai SURR.. Rank 54 Elo 1509 (-2),48,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,XD,CHANG .. / NG Wing .. Rank 27 Elo 1749 (+26),21-14 / 21-11,Ishaan B.. / Tanisha C.. Rank 47 Elo 1653 (-34),32,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WS,HE Bing Jiao Rank 9 Elo 2412 (+18),21-14 / 21-18,PUSARLA V. Sindhu (7) Rank 7 Elo 2312 (-18),47,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,WD,LIU Xuan.. / XIA Yu Tin.. Rank 22 Elo 1843 (+10),21-10 / 21-8,Julie MA.. / Ciara TOR.. Rank 46 Elo 1564 (-21),33,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2022-06-14,Round 1,MS,Hans-Kristian Solberg VI.. Rank 21 Elo 2081 (+15),21-16 / 21-19,SAI PRANEETH B. Rank 19 Elo 1933 (-17),45,https://badmintonranks.com/tournament?id=12514,8,Indonesia Open 2022
2021-11-28,Final,MS,Viktor AXELSEN (2) Rank 2 Elo 2596 (+8),21-13 / 9-21 / 21-13,LOH Kean Yew Rank 26 Elo 2282 (-8),59,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-28,Final,MD,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2296 (+25),21-14 / 21-18,Takuro H.. / Yugo KOB.. Rank 7 Elo 2262 (-25),38,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-28,Final,XD,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2316 (+33),21-12 / 21-13,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2386 (-33),41,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-28,Final,WD,Nami MA.. / Chiharu .. (4) Rank 9 Elo 2188 (+31),21-19 / 21-19,Greysia P.. / Apriyani .. (2) Rank 6 Elo 2227 (-31),65,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-28,Final,WS,AN Se Young (4) Rank 6 Elo 2465 (+14),21-17 / 22-20,Ratchanok INTANON (2) Rank 8 Elo 2285 (-14),46,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,MS,LOH Kean Yew Rank 26 Elo 2262 (+20),21-14 / 21-7,Rasmus GEMKE Rank 13 Elo 2173 (-21),42,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,MD,Takuro H.. / Yugo KOB.. Rank 7 Elo 2253 (+9),22-20 / 21-14,Akira KO.. / Taichi SAI.. Rank 24 Elo 1973 (-9),48,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,MS,Viktor AXELSEN (2) Rank 2 Elo 2590 (+6),21-19 / 21-15,Jonatan CHRISTIE (6) Rank 8 Elo 2248 (-6),54,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,MD,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2283 (+13),21-16 / 21-18,Satwiksai.. / Chirag S.. (6) Rank 11 Elo 2092 (-13),44,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,WD,Nami MA.. / Chiharu .. (4) Rank 9 Elo 2181 (+7),21-19 / 21-18,BAEK Ha.. / LEE Yu Lim Rank 82 Elo 1867 (-9),58,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,WD,Greysia P.. / Apriyani .. (2) Rank 6 Elo 2217 (+10),21-18 / 21-14,Jongkolp.. / Rawinda .. (3) Rank 8 Elo 1955 (-10),58,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2380 (+6),21-16 / 21-12,Mathias .. / Alexandra .. Rank 15 Elo 2027 (-6),39,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,WS,Ratchanok INTANON (2) Rank 8 Elo 2251 (+34),15-21 / 21-9 / 21-14,PUSARLA V. Sindhu (3) Rank 7 Elo 2356 (-34),54,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,XD,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2308 (+8),21-17 / 18-21 / 21-14,KO Sung .. / EOM Hye .. Rank 21 Elo 2008 (-8),80,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-27,Semi final,WS,AN Se Young (4) Rank 6 Elo 2450 (+15),21-19 / 21-19,Pornpawee CHOCHU.. (5) Rank 10 Elo 2285 (-15),50,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-26,Quarter final,MD,Takuro H.. / Yugo KOB.. Rank 7 Elo 2241 (+12),14-21 / 21-15 / 21-14,Kim AST.. / Anders S.. (7) Rank 9 Elo 2037 (-13),66,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-26,Quarter final,MS,Viktor AXELSEN (2) Rank 2 Elo 2588 (+2),21-12 / 21-8,SAI PRANEETH B. Rank 16 Elo 2022 (-2),36,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-26,Quarter final,MS,Jonatan CHRISTIE (6) Rank 8 Elo 2248 (+0),W.O.,Anders ANTONSEN (3) Rank 3 Elo 2374 (-3),0,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-26,Quarter final,MD,Akira KO.. / Taichi SAI.. Rank 24 Elo 1934 (+39),21-10 / 13-21 / 21-14,Fajar ALF.. / Muhamm.. (4) Rank 8 Elo 2071 (-37),70,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-26,Quarter final,WD,Nami MA.. / Chiharu .. (4) Rank 9 Elo 2177 (+4),21-17 / 21-13,Febriana .. / Amallia C.. Rank 78 Elo 1707 (-5),43,https://badmintonranks.com/tournament?id=12423,1,Indonesia Open 2021
2021-11-26,Quarter final,MS,LOH Kean Yew Rank 26 Elo 2243 (+19),21-9 / 21-4,Hans-Kristian Solberg VI.. Rank 21 Elo 2139 (-19),25,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,WD,BAEK Ha.. / LEE Yu Lim Rank 82 Elo 1810 (+57),18-21 / 21-19 / 21-15,KIM So Y.. / KONG H.. (1) Rank 4 Elo 2143 (-47),100,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,MD,Satwiksai.. / Chirag S.. (6) Rank 11 Elo 2072 (+20),21-19 / 21-19,GOH Sze.. / Nur IZZUD.. Rank 19 Elo 1983 (-21),43,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,WD,Jongkolp.. / Rawinda .. (3) Rank 8 Elo 1923 (+32),21-10 / 21-14,Gabriela .. / Stefani S.. (5) Rank 11 Elo 1964 (-32),42,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,MS,Rasmus GEMKE Rank 13 Elo 2146 (+27),21-18 / 21-17,Kenta NISHIMOTO Rank 17 Elo 2148 (-26),64,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,MD,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2270 (+13),14-21 / 21-14 / 21-16,ONG Yew.. / TEO Ee Yi Rank 12 Elo 2081 (-13),52,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,XD,KO Sung .. / EOM Hye .. Rank 21 Elo 1989 (+19),15-21 / 21-16 / 21-18,CHAN Pe.. / GOH Liu .. (5) Rank 9 Elo 1875 (-20),72,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,XD,Dechapol.. / Sapsiree .. (1) Rank 2 Elo 2301 (+7),21-10 / 21-11,TAN Kian.. / LAI Pei Jin.. Rank 12 Elo 1971 (-7),33,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,WD,Greysia P.. / Apriyani .. (2) Rank 6 Elo 2210 (+7),21-16 / 12-21 / 21-18,Mayu MA.. / Ayako SA.. (7) Rank 82 Elo 1884 (-8),76,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,XD,Mathias .. / Alexandra .. Rank 15 Elo 2001 (+26),14-21 / 21-11 / 21-18,Hafiz FAI.. / Gloria E.. (6) Rank 10 Elo 1983 (-27),64,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,WS,Ratchanok INTANON (2) Rank 8 Elo 2245 (+6),21-17 / 21-12,Asuka TAKAHASHI Rank 71 Elo 1863 (-6),39,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,WS,Pornpawee CHOCHU.. (5) Rank 10 Elo 2242 (+43),21-6 / 21-23 / 21-11,Akane YAMAGUCHI (1) Rank 3 Elo 2506 (-43),72,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
2021-11-26,Quarter final,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2370 (+10),21-17 / 21-8,TANG Ch.. / TSE Ying.. (8) Rank 7 Elo 2107 (-10),32,https://badmintonranks.com/tournament?id=12423,2,Indonesia Open 2021
